X,Y,LAYER
19.791,42.757,36

17.463,47.238,36

15.452,51.894,36

13.864,56.692,36

12.630,61.631,36

11.818,66.606,36

11.430,71.650,36

5.609,74.226,37

5.786,79.306,37

6.350,84.351,37

7.303,89.325,37

8.608,94.228,37

10.266,99.026,37

12.242,103.683,37

14.605,108.163,37

17.251,112.503,37

20.250,116.595,37

23.531,120.476,37

27.094,124.074,37

30.904,127.425,37

34.926,130.495,37

39.194,133.246,37

43.639,135.645,37

48.261,137.762,37

53.023,139.491,37

57.892,140.902,37

62.866,141.925,37

67.911,142.560,37

72.956,142.842,37

78.036,142.736,37

83.081,142.278,37

88.090,141.431,37

93.029,140.231,37

97.827,138.679,37

102.519,136.739,37

107.070,134.481,37

111.444,131.906,37

115.607,129.013,37

119.523,125.803,37

123.192,122.310,37

126.614,118.571,37

129.754,114.584,37

132.576,110.351,37

135.081,105.976,37

137.268,101.390,37

139.103,96.663,37

140.584,91.794,37

141.713,86.855,37

142.454,81.846,37

142.807,76.766,37

142.807,71.721,37

142.454,66.641,37

141.713,61.631,37

140.584,56.692,37

139.103,51.824,37

137.268,47.097,37

135.116,42.510,37

132.611,38.101,37

129.789,33.902,37

126.649,29.916,37

123.227,26.177,37

119.558,22.684,37

115.607,19.474,37

111.444,16.581,37

107.105,13.970,37

102.554,11.712,37

97.862,9.807,37

93.029,8.220,37

88.125,7.020,37

83.116,6.174,37

78.071,5.715,37

72.991,5.609,37

67.946,5.891,37

62.901,6.562,37

57.927,7.585,37

53.059,8.961,37

48.296,10.689,37

43.675,12.771,37

39.230,15.205,37

34.961,17.957,37

30.904,21.026,37

27.094,24.377,37

23.531,27.976,37

20.250,31.856,37

17.286,35.949,37

14.605,40.253,37

12.277,44.768,37

10.266,49.425,37

8.608,54.223,37

7.303,59.091,37

6.385,64.101,37

5.821,69.146,37

137.727,74.226,37

137.550,69.181,37

136.951,64.171,37

135.927,59.232,37

134.552,54.364,37

132.788,49.637,37

130.636,45.086,37

128.166,40.676,37

125.309,36.513,37

122.169,32.562,37

118.712,28.893,37

114.972,25.506,37

110.950,22.402,37

106.717,19.650,37

102.272,17.251,37

97.686,15.205,37

92.923,13.547,37

88.019,12.242,37

83.045,11.360,37

78.036,10.830,37

72.991,10.725,37

67.946,11.042,37

62.937,11.748,37

57.998,12.841,37

53.200,14.323,37

48.508,16.193,37

43.957,18.415,37

39.618,20.991,37

35.490,23.919,37

31.645,27.164,37

28.011,30.692,37

24.695,34.502,37

21.696,38.559,37

19.050,42.828,37

16.722,47.344,37

14.782,51.965,37

13.194,56.763,37

11.995,61.667,37

11.183,66.676,37

10.795,71.686,37

10.795,76.766,37

11.183,81.775,37

11.995,86.785,37

13.194,91.688,37

14.746,96.486,37

16.722,101.143,37

19.050,105.623,37

21.696,109.892,37

24.695,113.949,37

28.011,117.759,37

31.609,121.322,37

35.490,124.533,37

39.618,127.461,37

43.957,130.036,37

48.472,132.259,37

53.164,134.128,37

57.998,135.610,37

62.937,136.704,37

67.946,137.409,37

72.991,137.727,37

78.036,137.621,37

83.045,137.127,37

88.019,136.210,37

92.888,134.940,37

97.650,133.246,37

102.272,131.200,37

106.717,128.801,37

110.950,126.050,37

114.937,122.980,37

118.676,119.594,37

122.169,115.889,37

125.309,111.973,37

128.166,107.775,37

130.636,103.401,37

132.788,98.815,37

134.552,94.087,37

135.927,89.254,37

136.951,84.280,37

137.550,79.270,37

143.477,74.226,38

143.301,69.181,38

142.771,64.136,38

141.819,59.162,38

140.549,54.293,38

138.926,49.496,38

136.951,44.839,38

134.622,40.323,38

132.012,36.019,38

129.048,31.892,38

125.803,28.011,38

122.310,24.377,38

118.535,20.991,38

114.549,17.921,38

110.315,15.134,38

105.906,12.630,38

101.319,10.513,38

96.592,8.678,38

91.759,7.232,38

86.820,6.138,38

81.810,5.398,38

76.766,5.010,38

71.721,5.010,38

66.676,5.398,38

61.667,6.138,38

56.728,7.232,38

51.894,8.678,38

47.167,10.478,38

42.581,12.630,38

38.171,15.099,38

33.938,17.921,38

29.951,20.991,38

26.177,24.377,38

22.684,28.011,38

19.438,31.892,38

16.475,36.019,38

13.864,40.323,38

11.536,44.839,38

9.560,49.496,38

7.938,54.293,38

6.632,59.162,38

5.715,64.136,38

5.186,69.181,38

4.974,74.226,38

5.186,79.270,38

5.715,84.315,38

6.632,89.289,38

7.938,94.193,38

9.560,98.956,38

11.536,103.613,38

13.864,108.128,38

16.475,112.432,38

19.438,116.560,38

22.649,120.440,38

26.177,124.074,38

29.951,127.461,38

33.938,130.565,38

38.171,133.352,38

42.581,135.822,38

47.167,137.974,38

51.894,139.773,38

56.728,141.219,38

61.667,142.313,38

66.676,143.054,38

71.721,143.442,38

76.766,143.442,38

81.810,143.054,38

86.820,142.313,38

91.759,141.219,38

96.592,139.773,38

101.319,137.974,38

105.906,135.822,38

110.315,133.352,38

114.549,130.565,38

118.535,127.461,38

122.310,124.074,38

125.803,120.440,38

129.048,116.560,38

132.012,112.432,38

134.622,108.128,38

136.951,103.613,38

138.926,98.991,38

140.549,94.193,38

141.819,89.289,38

142.771,84.315,38

143.301,79.306,38

10.125,74.226,38

10.301,79.341,38

10.936,84.386,38

11.924,89.395,38

13.335,94.299,38

15.134,99.062,38

17.286,103.683,38

19.791,108.128,38

22.649,112.326,38

25.859,116.313,38

29.352,120.017,38

33.126,123.439,38

37.183,126.543,38

41.452,129.330,38

45.932,131.765,38

50.589,133.846,38

55.387,135.539,38

60.326,136.845,38

65.335,137.727,38

70.416,138.256,38

75.531,138.326,38

80.611,138.044,38

85.656,137.339,38

90.630,136.210,38

95.498,134.728,38

100.261,132.858,38

104.812,130.600,38

109.222,127.990,38

113.349,125.026,38

117.265,121.781,38

120.934,118.218,38

124.250,114.337,38

127.284,110.245,38

130.001,105.906,38

132.329,101.390,38

134.305,96.698,38

135.892,91.865,38

137.092,86.891,38

137.903,81.846,38

138.326,76.766,38

138.326,71.686,38

137.903,66.606,38

137.092,61.561,38

135.892,56.622,38

134.305,51.753,38

132.329,47.061,38

130.001,42.546,38

127.284,38.206,38

124.250,34.114,38

120.899,30.269,38

117.265,26.670,38

113.349,23.425,38

109.186,20.461,38

104.812,17.851,38

100.261,15.628,38

95.498,13.723,38

90.630,12.242,38

85.656,11.113,38

80.611,10.407,38

75.496,10.125,38

70.416,10.231,38

65.335,10.725,38

60.326,11.642,38

55.387,12.947,38

50.589,14.641,38

45.932,16.687,38

41.452,19.121,38

37.183,21.908,38

33.126,25.012,38

29.352,28.434,38

25.859,32.139,38

22.649,36.125,38

19.791,40.358,38

17.286,44.768,38

15.134,49.390,38

13.335,54.188,38

11.924,59.091,38

10.936,64.065,38

10.301,69.146,38

4.410,76.766,39

4.763,81.775,39

5.503,86.785,39

6.597,91.724,39

8.008,96.557,39

9.807,101.249,39

11.924,105.835,39

14.358,110.245,39

17.110,114.478,39

20.179,118.500,39

23.495,122.275,39

27.129,125.838,39

30.974,129.083,39

35.031,132.082,39

39.300,134.763,39

43.780,137.092,39

48.367,139.138,39

53.129,140.831,39

57.998,142.207,39

62.937,143.195,39

67.946,143.830,39

72.991,144.112,39

78.036,144.006,39

83.045,143.548,39

88.019,142.736,39

92.923,141.572,39

97.756,140.020,39

102.448,138.150,39

106.964,135.963,39

111.338,133.458,39

115.537,130.600,39

119.488,127.496,39

123.192,124.074,39

126.685,120.405,39

129.860,116.524,39

132.788,112.397,39

135.363,108.058,39

137.656,103.577,39

139.596,98.920,39

141.219,94.123,39

142.489,89.254,39

143.406,84.280,39

143.936,79.270,39

144.112,74.226,39

143.936,69.181,39

143.406,64.171,39

142.489,59.197,39

141.219,54.329,39

139.596,49.531,39

137.656,44.874,39

135.363,40.394,39

132.788,36.054,39

129.860,31.927,39

126.685,28.046,39

123.192,24.377,39

119.488,20.955,39

115.501,17.851,39

111.338,15.029,39

106.964,12.489,39

102.413,10.301,39

97.756,8.432,39

92.923,6.915,39

88.019,5.715,39

83.045,4.904,39

78.036,4.445,39

72.991,4.375,39

67.946,4.621,39

62.937,5.292,39

57.998,6.280,39

53.129,7.620,39

48.367,9.313,39

43.745,11.360,39

39.300,13.723,39

35.031,16.404,39

30.939,19.368,39

27.094,22.649,39

23.495,26.177,39

20.179,29.951,39

17.110,33.973,39

14.358,38.206,39

11.924,42.616,39

9.807,47.202,39

8.008,51.930,39

6.597,56.763,39

5.503,61.702,39

4.763,66.676,39

4.410,71.721,39

138.997,74.226,39

138.785,69.146,39

138.185,64.101,39

137.197,59.127,39

135.822,54.223,39

134.058,49.460,39

131.941,44.839,39

129.436,40.394,39

126.614,36.160,39

123.474,32.174,39

120.017,28.434,39

116.277,24.977,39

112.291,21.837,39

108.058,19.015,39

103.648,16.546,39

99.026,14.394,39

94.264,12.665,39

89.360,11.254,39

84.386,10.266,39

79.306,9.666,39

74.226,9.490,39

69.146,9.666,39

64.101,10.266,39

59.127,11.254,39

54.223,12.665,39

49.460,14.394,39

44.839,16.546,39

40.394,19.015,39

36.196,21.837,39

32.174,24.977,39

28.470,28.434,39

25.012,32.174,39

21.873,36.160,39

19.015,40.394,39

16.546,44.839,39

14.429,49.460,39

12.665,54.223,39

11.289,59.127,39

10.301,64.101,39

9.702,69.146,39

9.490,74.226,39

9.702,79.306,39

10.301,84.351,39

11.289,89.360,39

12.665,94.228,39

14.429,99.026,39

16.546,103.613,39

19.015,108.058,39

21.873,112.291,39

25.012,116.277,39

28.470,120.017,39

32.174,123.474,39

36.196,126.614,39

40.394,129.436,39

44.839,131.941,39

49.460,134.058,39

54.223,135.822,39

59.127,137.197,39

64.101,138.185,39

69.146,138.785,39

74.226,138.997,39

79.306,138.785,39

84.386,138.185,39

89.360,137.197,39

94.264,135.822,39

99.026,134.058,39

103.648,131.941,39

108.058,129.436,39

112.291,126.614,39

116.277,123.474,39

120.017,120.017,39

123.474,116.277,39

126.614,112.291,39

129.436,108.058,39

131.941,103.613,39

134.058,99.026,39

135.822,94.228,39

137.197,89.360,39

138.185,84.351,39

138.785,79.306,39

144.712,71.686,40

144.324,66.606,40

143.583,61.561,40

142.489,56.586,40

141.043,51.718,40

139.244,46.955,40

137.127,42.334,40

134.657,37.889,40

131.870,33.620,40

128.801,29.563,40

125.415,25.753,40

121.781,22.190,40

117.900,18.874,40

113.808,15.875,40

109.504,13.159,40

104.988,10.795,40

100.332,8.749,40

95.534,7.020,40

90.630,5.645,40

85.656,4.657,40

80.611,4.022,40

75.531,3.740,40

70.416,3.845,40

65.371,4.304,40

60.326,5.115,40

55.387,6.315,40

50.519,7.832,40

45.791,9.737,40

41.205,11.959,40

36.795,14.499,40

32.597,17.357,40

28.611,20.497,40

24.836,23.919,40

21.343,27.623,40

18.098,31.574,40

15.170,35.737,40

12.559,40.076,40

10.266,44.627,40

8.290,49.319,40

6.668,54.152,40

5.398,59.091,40

4.480,64.101,40

3.916,69.146,40

3.740,74.226,40

3.916,79.306,40

4.480,84.386,40

5.398,89.395,40

6.668,94.334,40

8.290,99.132,40

10.266,103.824,40

12.559,108.375,40

15.170,112.750,40

18.133,116.912,40

21.343,120.828,40

24.836,124.533,40

28.611,127.955,40

32.597,131.130,40

36.831,133.987,40

41.205,136.527,40

45.791,138.750,40

50.519,140.619,40

55.387,142.172,40

60.326,143.336,40

65.371,144.183,40

70.416,144.641,40

75.531,144.712,40

80.611,144.430,40

85.656,143.795,40

90.630,142.807,40

95.534,141.431,40

100.332,139.738,40

104.988,137.656,40

109.504,135.292,40

113.808,132.576,40

117.900,129.577,40

121.781,126.261,40

125.415,122.698,40

128.801,118.888,40

131.870,114.831,40

134.657,110.562,40

137.127,106.117,40

139.244,101.496,40

141.043,96.733,40

142.489,91.865,40

143.583,86.891,40

144.324,81.846,40

144.712,76.766,40

139.596,71.686,40

139.173,66.641,40

138.397,61.631,40

137.233,56.692,40

135.681,51.859,40

133.775,47.167,40

131.482,42.652,40

128.872,38.312,40

125.944,34.185,40

122.663,30.304,40

119.135,26.670,40

115.290,23.354,40

111.233,20.320,40

106.929,17.604,40

102.448,15.240,40

97.792,13.229,40

92.994,11.607,40

88.090,10.337,40

83.116,9.455,40

78.071,8.961,40

72.991,8.855,40

67.911,9.137,40

62.901,9.843,40

57.927,10.901,40

53.094,12.347,40

48.367,14.182,40

43.780,16.369,40

39.406,18.909,40

35.208,21.767,40

31.257,24.942,40

27.588,28.434,40

24.166,32.174,40

21.061,36.196,40

18.274,40.429,40

15.805,44.874,40

13.723,49.496,40

11.995,54.258,40

10.619,59.127,40

9.631,64.101,40

9.067,69.146,40

8.855,74.226,40

9.031,79.270,40

9.631,84.315,40

10.619,89.289,40

11.959,94.158,40

13.688,98.920,40

15.805,103.542,40

18.239,107.987,40

21.026,112.220,40

24.130,116.242,40

27.552,119.982,40

31.221,123.474,40

35.173,126.649,40

39.335,129.542,40

43.745,132.082,40

48.331,134.269,40

53.059,136.104,40

57.892,137.550,40

62.866,138.609,40

67.876,139.314,40

72.956,139.596,40

78.000,139.526,40

83.045,139.032,40

88.055,138.150,40

92.958,136.880,40

97.756,135.257,40

102.413,133.246,40

106.893,130.883,40

111.197,128.166,40

115.254,125.132,40

119.100,121.816,40

122.628,118.182,40

125.908,114.302,40

128.837,110.210,40

131.482,105.870,40

133.740,101.319,40

135.681,96.627,40

137.233,91.794,40

138.397,86.855,40

139.173,81.846,40

139.596,76.801,40

145.382,74.226,41

145.170,69.146,41

144.641,64.101,41

143.759,59.127,41

142.489,54.188,41

140.866,49.390,41

138.926,44.698,41

136.668,40.147,41

134.093,35.772,41

131.165,31.609,41

127.990,27.658,41

124.533,23.919,41

120.828,20.461,41

116.877,17.286,41

112.679,14.394,41

108.340,11.818,41

103.789,9.525,41

99.097,7.585,41

94.264,5.997,41

89.360,4.727,41

84.351,3.810,41

79.306,3.281,41

74.226,3.104,41

69.181,3.281,41

64.101,3.845,41

59.127,4.727,41

54.188,5.997,41

49.390,7.585,41

44.698,9.525,41

40.147,11.818,41

35.772,14.394,41

31.609,17.286,41

27.658,20.461,41

23.954,23.954,41

20.497,27.658,41

17.286,31.609,41

14.394,35.772,41

11.818,40.147,41

9.525,44.698,41

7.585,49.390,41

5.997,54.188,41

4.727,59.127,41

3.845,64.101,41

3.281,69.146,41

3.104,74.226,41

3.281,79.306,41

3.845,84.351,41

4.727,89.360,41

5.997,94.264,41

7.585,99.097,41

9.560,103.789,41

11.818,108.305,41

14.394,112.679,41

17.322,116.842,41

20.497,120.828,41

23.954,124.533,41

27.658,127.990,41

31.609,131.165,41

35.808,134.058,41

40.147,136.668,41

44.698,138.926,41

49.390,140.866,41

54.223,142.489,41

59.127,143.724,41

64.136,144.641,41

69.181,145.170,41

74.261,145.347,41

79.306,145.170,41

84.386,144.641,41

89.360,143.724,41

94.299,142.489,41

99.097,140.866,41

103.789,138.926,41

108.340,136.668,41

112.714,134.058,41

116.877,131.165,41

120.828,127.990,41

124.533,124.533,41

127.990,120.793,41

131.200,116.842,41

134.093,112.679,41

136.668,108.305,41

138.961,103.754,41

140.902,99.062,41

142.489,94.264,41

143.759,89.325,41

144.641,84.351,41

145.170,79.306,41

140.231,74.226,41

140.055,69.181,41

139.455,64.171,41

138.503,59.197,41

137.162,54.329,41

135.469,49.566,41

133.387,44.945,41

130.988,40.500,41

128.237,36.266,41

125.168,32.244,41

121.816,28.470,41

118.147,24.977,41

114.267,21.731,41

110.104,18.839,41

105.764,16.263,41

101.249,14.006,41

96.557,12.100,41

91.724,10.584,41

86.820,9.455,41

81.810,8.678,41

76.766,8.290,41

71.721,8.290,41

66.676,8.678,41

61.667,9.419,41

56.763,10.584,41

51.930,12.100,41

47.238,14.006,41

42.722,16.228,41

38.383,18.839,41

34.220,21.731,41

30.339,24.942,41

26.706,28.470,41

23.319,32.244,41

20.250,36.266,41

17.498,40.500,41

15.099,44.945,41

13.018,49.531,41

11.324,54.293,41

9.984,59.197,41

9.031,64.136,41

8.432,69.181,41

8.255,74.226,41

8.432,79.270,41

8.996,84.280,41

9.984,89.254,41

11.324,94.123,41

13.018,98.885,41

15.099,103.507,41

17.498,107.952,41

20.250,112.185,41

23.319,116.207,41

26.670,119.982,41

30.304,123.509,41

34.220,126.720,41

38.348,129.613,41

42.687,132.188,41

47.238,134.446,41

51.930,136.351,41

56.728,137.868,41

61.667,139.032,41

66.641,139.808,41

71.686,140.196,41

76.766,140.196,41

81.775,139.808,41

86.785,139.032,41

91.724,137.868,41

96.522,136.351,41

101.214,134.481,41

105.764,132.223,41

110.104,129.648,41

114.231,126.720,41

118.147,123.509,41

121.781,120.017,41

125.132,116.242,41

128.202,112.220,41

130.953,107.987,41

133.387,103.542,41

135.434,98.920,41

137.162,94.158,41

138.503,89.289,41

139.455,84.315,41

140.055,79.306,41

145.947,71.686,42

145.594,66.641,42

144.888,61.631,42

143.830,56.692,42

142.419,51.824,42

140.655,47.061,42

138.573,42.440,42

136.174,37.995,42

133.458,33.726,42

130.459,29.634,42

127.178,25.788,42

123.615,22.155,42

119.805,18.803,42

115.784,15.734,42

111.585,12.947,42

107.140,10.478,42

102.589,8.326,42

97.862,6.491,42

93.029,4.974,42

88.090,3.810,42

83.081,3.034,42

78.036,2.575,42

72.991,2.505,42

67.911,2.752,42

62.901,3.387,42

57.927,4.375,42

53.023,5.680,42

48.261,7.338,42

43.604,9.349,42

39.088,11.677,42

34.784,14.323,42

30.657,17.251,42

26.741,20.461,42

23.072,23.954,42

19.650,27.694,42

16.475,31.645,42

13.617,35.843,42

11.077,40.182,42

8.820,44.733,42

6.915,49.425,42

5.327,54.223,42

4.092,59.162,42

3.210,64.136,42

2.681,69.181,42

2.505,74.226,42

2.681,79.306,42

3.210,84.315,42

4.092,89.325,42

5.327,94.228,42

6.915,99.026,42

8.820,103.718,42

11.077,108.269,42

13.617,112.644,42

16.510,116.807,42

19.650,120.793,42

23.072,124.533,42

26.741,127.990,42

30.657,131.235,42

34.784,134.164,42

39.088,136.774,42

43.604,139.103,42

48.261,141.113,42

53.023,142.771,42

57.927,144.112,42

62.901,145.065,42

67.911,145.700,42

72.991,145.982,42

78.036,145.876,42

83.081,145.417,42

88.090,144.641,42

93.029,143.477,42

97.862,141.995,42

102.589,140.161,42

107.140,137.974,42

111.585,135.504,42

115.819,132.717,42

119.841,129.648,42

123.615,126.296,42

127.178,122.663,42

130.459,118.817,42

133.458,114.760,42

136.174,110.457,42

138.573,106.011,42

140.655,101.390,42

142.419,96.627,42

143.830,91.759,42

144.888,86.820,42

145.594,81.810,42

145.947,76.766,42

74.261,7.620,42

69.216,7.797,42

64.207,8.361,42

59.232,9.313,42

54.364,10.654,42

49.637,12.312,42

45.015,14.358,42

40.570,16.757,42

36.337,19.438,42

32.280,22.472,42

28.505,25.788,42

24.977,29.387,42

21.696,33.267,42

18.768,37.324,42

16.122,41.628,42

13.829,46.144,42

11.889,50.766,42

10.301,55.563,42

9.067,60.467,42

8.220,65.406,42

7.726,70.451,42

7.620,75.496,42

7.902,80.505,42

8.573,85.515,42

9.631,90.454,42

11.042,95.287,42

12.806,100.014,42

14.923,104.565,42

17.392,108.975,42

20.179,113.173,42

23.284,117.159,42

26.670,120.864,42

30.339,124.356,42

34.255,127.531,42

38.418,130.389,42

42.757,132.929,42

47.273,135.151,42

51.965,137.021,42

56.763,138.538,42

61.702,139.667,42

66.676,140.408,42

71.686,140.796,42

76.730,140.796,42

81.775,140.443,42

86.749,139.667,42

91.653,138.538,42

96.486,137.021,42

101.178,135.187,42

105.694,132.964,42

110.033,130.424,42

114.196,127.531,42

118.112,124.356,42

121.781,120.899,42

125.168,117.195,42

128.272,113.208,42

131.059,109.010,42

133.529,104.600,42

135.645,100.049,42

137.444,95.322,42

138.856,90.489,42

139.879,85.550,42

140.549,80.540,42

140.866,75.531,42

140.761,70.486,42

140.267,65.477,42

139.420,60.502,42

138.221,55.599,42

136.598,50.801,42

134.657,46.179,42

132.364,41.664,42

129.754,37.360,42

126.790,33.267,42

123.545,29.422,42

120.017,25.824,42

116.242,22.508,42

112.185,19.474,42

107.952,16.757,42

103.507,14.394,42

98.885,12.347,42

94.158,10.654,42

89.289,9.313,42

84.315,8.361,42

79.306,7.797,42
